#Time	 Transmitted Flux
1354	4.27337e-06
1355	4.28299e-06
1356	4.28946e-06
1357	4.29278e-06
1358	4.29295e-06
1359	4.29e-06
1360	4.28393e-06
1361	4.27476e-06
1362	4.26254e-06
1363	4.24729e-06
1364	4.22905e-06
1365	4.20788e-06
1366	4.18382e-06
1367	4.15693e-06
1368	4.12727e-06
1369	4.09492e-06
1370	4.05995e-06
1371	4.02243e-06
1372	3.98245e-06
1373	3.9401e-06
1374	3.89546e-06
1375	3.84863e-06
1376	3.79972e-06
1377	3.74882e-06
1378	3.69604e-06
1379	3.64149e-06
1380	3.58529e-06
1381	3.52754e-06
1382	3.46837e-06
1383	3.40789e-06
1384	3.34624e-06
1385	3.28353e-06
1386	3.21988e-06
1387	3.15543e-06
1388	3.0903e-06
1389	3.02462e-06
1390	2.95852e-06
1391	2.89212e-06
1392	2.82557e-06
1393	2.75897e-06
1394	2.69247e-06
1395	2.62619e-06
1396	2.56026e-06
1397	2.4948e-06
1398	2.42993e-06
1399	2.36578e-06
1400	2.30247e-06
1401	2.2401e-06
1402	2.17881e-06
1403	2.1187e-06
1404	2.05988e-06
1405	2.00245e-06
1406	1.94652e-06
1407	1.89219e-06
1408	1.83955e-06
1409	1.7887e-06
1410	1.73973e-06
1411	1.69271e-06
1412	1.64773e-06
1413	1.60486e-06
1414	1.56417e-06
1415	1.52573e-06
1416	1.4896e-06
1417	1.45584e-06
1418	1.42449e-06
1419	1.39561e-06
1420	1.36923e-06
1421	1.34539e-06
1422	1.32412e-06
1423	1.30544e-06
1424	1.28938e-06
1425	1.27595e-06
1426	1.26516e-06
1427	1.25702e-06
1428	1.25151e-06
1429	1.24865e-06
1430	1.24841e-06
1431	1.25078e-06
1432	1.25574e-06
1433	1.26325e-06
1434	1.2733e-06
1435	1.28584e-06
1436	1.30084e-06
1437	1.31824e-06
1438	1.33799e-06
1439	1.36005e-06
1440	1.38434e-06
1441	1.41082e-06
1442	1.43941e-06
1443	1.47004e-06
1444	1.50264e-06
1445	1.53712e-06
1446	1.57341e-06
1447	1.61142e-06
1448	1.65107e-06
1449	1.69226e-06
1450	1.7349e-06
1451	1.77889e-06
1452	1.82415e-06
1453	1.87056e-06
1454	1.91802e-06
1455	1.96644e-06
1456	2.01571e-06
1457	2.06572e-06
1458	2.11637e-06
1459	2.16755e-06
1460	2.21915e-06
1461	2.27106e-06
1462	2.32318e-06
1463	2.3754e-06
1464	2.42761e-06
1465	2.4797e-06
1466	2.53158e-06
1467	2.58312e-06
1468	2.63424e-06
1469	2.68482e-06
1470	2.73477e-06
1471	2.78398e-06
1472	2.83237e-06
1473	2.87983e-06
1474	2.92627e-06
1475	2.9716e-06
1476	3.01574e-06
1477	3.0586e-06
1478	3.1001e-06
1479	3.14015e-06
1480	3.17869e-06
1481	3.21564e-06
1482	3.25093e-06
1483	3.28451e-06
1484	3.3163e-06
1485	3.34625e-06
1486	3.3743e-06
1487	3.40041e-06
1488	3.42454e-06
1489	3.44663e-06
1490	3.46665e-06
1491	3.48458e-06
1492	3.50038e-06
1493	3.51403e-06
1494	3.5255e-06
1495	3.53479e-06
1496	3.54188e-06
1497	3.54676e-06
1498	3.54944e-06
1499	3.54992e-06
1500	3.5482e-06
1501	3.54429e-06
1502	3.53822e-06
1503	3.52999e-06
1504	3.51964e-06
1505	3.50719e-06
1506	3.49267e-06
1507	3.47613e-06
1508	3.45759e-06
1509	3.4371e-06
1510	3.41472e-06
1511	3.39049e-06
1512	3.36447e-06
1513	3.33671e-06
1514	3.30727e-06
1515	3.27622e-06
1516	3.24363e-06
1517	3.20956e-06
1518	3.17409e-06
1519	3.1373e-06
1520	3.09925e-06
1521	3.06002e-06
1522	3.01971e-06
1523	2.97838e-06
1524	2.93613e-06
1525	2.89304e-06
1526	2.84919e-06
1527	2.80468e-06
1528	2.75959e-06
1529	2.71401e-06
1530	2.66804e-06
1531	2.62175e-06
1532	2.57525e-06
1533	2.52862e-06
1534	2.48196e-06
1535	2.43534e-06
1536	2.38887e-06
1537	2.34263e-06
1538	2.2967e-06
1539	2.25118e-06
1540	2.20614e-06
1541	2.16168e-06
1542	2.11788e-06
1543	2.0748e-06
1544	2.03255e-06
1545	1.99118e-06
1546	1.95078e-06
1547	1.91141e-06
1548	1.87316e-06
1549	1.83608e-06
1550	1.80023e-06
1551	1.76569e-06
1552	1.73251e-06
1553	1.70075e-06
1554	1.67045e-06
1555	1.64168e-06
1556	1.61447e-06
1557	1.58887e-06
1558	1.56492e-06
1559	1.54265e-06
1560	1.52211e-06
1561	1.50331e-06
1562	1.48628e-06
1563	1.47105e-06
1564	1.45763e-06
1565	1.44605e-06
1566	1.4363e-06
1567	1.4284e-06
1568	1.42234e-06
1569	1.41814e-06
1570	1.41579e-06
1571	1.41527e-06
1572	1.41659e-06
1573	1.41971e-06
1574	1.42464e-06
1575	1.43133e-06
1576	1.43978e-06
1577	1.44995e-06
1578	1.4618e-06
1579	1.47531e-06
1580	1.49044e-06
1581	1.50715e-06
1582	1.52538e-06
1583	1.5451e-06
1584	1.56626e-06
1585	1.58881e-06
1586	1.61268e-06
1587	1.63783e-06
1588	1.66419e-06
1589	1.69171e-06
1590	1.72031e-06
1591	1.74995e-06
1592	1.78054e-06
1593	1.81202e-06
1594	1.84433e-06
1595	1.87738e-06
1596	1.91111e-06
1597	1.94545e-06
1598	1.98032e-06
1599	2.01565e-06
1600	2.05135e-06
1601	2.08737e-06
1602	2.12361e-06
1603	2.16001e-06
1604	2.19649e-06
1605	2.23298e-06
1606	2.26939e-06
1607	2.30565e-06
1608	2.3417e-06
1609	2.37745e-06
1610	2.41284e-06
1611	2.44779e-06
1612	2.48223e-06
1613	2.5161e-06
1614	2.54933e-06
1615	2.58185e-06
1616	2.61361e-06
1617	2.64453e-06
1618	2.67455e-06
1619	2.70363e-06
1620	2.7317e-06
1621	2.75872e-06
1622	2.78462e-06
1623	2.80937e-06
1624	2.83292e-06
1625	2.85522e-06
1626	2.87623e-06
1627	2.89592e-06
1628	2.91425e-06
1629	2.93118e-06
1630	2.9467e-06
1631	2.96077e-06
1632	2.97337e-06
1633	2.98448e-06
1634	2.99408e-06
1635	3.00217e-06
1636	3.00872e-06
1637	3.01373e-06
1638	3.0172e-06
1639	3.01912e-06
1640	3.01949e-06
1641	3.01833e-06
1642	3.01563e-06
1643	3.01141e-06
1644	3.00568e-06
1645	2.99845e-06
1646	2.98976e-06
1647	2.97961e-06
1648	2.96803e-06
1649	2.95505e-06
1650	2.94071e-06
1651	2.92502e-06
1652	2.90803e-06
1653	2.88978e-06
1654	2.8703e-06
1655	2.84964e-06
1656	2.82785e-06
1657	2.80495e-06
1658	2.78102e-06
1659	2.75609e-06
1660	2.73022e-06
1661	2.70346e-06
1662	2.67586e-06
1663	2.64749e-06
1664	2.6184e-06
1665	2.58864e-06
1666	2.55829e-06
1667	2.52739e-06
1668	2.49601e-06
1669	2.46422e-06
1670	2.43207e-06
1671	2.39963e-06
1672	2.36697e-06
1673	2.33413e-06
1674	2.3012e-06
1675	2.26823e-06
1676	2.23528e-06
1677	2.20243e-06
1678	2.16972e-06
1679	2.13722e-06
1680	2.105e-06
1681	2.07311e-06
1682	2.04161e-06
1683	2.01056e-06
1684	1.98002e-06
1685	1.95004e-06
1686	1.92068e-06
1687	1.89199e-06
1688	1.86401e-06
1689	1.83681e-06
1690	1.81042e-06
1691	1.7849e-06
1692	1.76029e-06
1693	1.73662e-06
1694	1.71394e-06
1695	1.69228e-06
1696	1.67169e-06
1697	1.65219e-06
1698	1.63382e-06
1699	1.6166e-06
1700	1.60055e-06
1701	1.58572e-06
1702	1.5721e-06
1703	1.55972e-06
1704	1.54861e-06
1705	1.53876e-06
1706	1.5302e-06
1707	1.52292e-06
1708	1.51694e-06
1709	1.51226e-06
1710	1.50888e-06
1711	1.50679e-06
1712	1.506e-06
1713	1.50649e-06
1714	1.50825e-06
1715	1.51128e-06
1716	1.51555e-06
1717	1.52106e-06
1718	1.52777e-06
1719	1.53568e-06
1720	1.54475e-06
1721	1.55497e-06
1722	1.56629e-06
1723	1.57869e-06
1724	1.59214e-06
1725	1.60661e-06
1726	1.62206e-06
1727	1.63844e-06
1728	1.65573e-06
1729	1.67388e-06
1730	1.69285e-06
1731	1.71259e-06
1732	1.73306e-06
1733	1.75421e-06
1734	1.77599e-06
1735	1.79837e-06
1736	1.82128e-06
1737	1.84467e-06
1738	1.86851e-06
1739	1.89272e-06
1740	1.91727e-06
1741	1.9421e-06
1742	1.96715e-06
1743	1.99238e-06
1744	2.01773e-06
1745	2.04315e-06
1746	2.06858e-06
1747	2.09397e-06
1748	2.11928e-06
1749	2.14444e-06
1750	2.16941e-06
1751	2.19414e-06
1752	2.21857e-06
1753	2.24266e-06
1754	2.26635e-06
1755	2.28961e-06
1756	2.31239e-06
1757	2.33463e-06
1758	2.3563e-06
1759	2.37736e-06
1760	2.39776e-06
1761	2.41746e-06
1762	2.43643e-06
1763	2.45463e-06
1764	2.47202e-06
1765	2.48858e-06
1766	2.50427e-06
1767	2.51907e-06
1768	2.53294e-06
1769	2.54586e-06
1770	2.55781e-06
1771	2.56877e-06
1772	2.57872e-06
1773	2.58764e-06
1774	2.59551e-06
1775	2.60233e-06
1776	2.60809e-06
1777	2.61277e-06
1778	2.61638e-06
1779	2.6189e-06
1780	2.62033e-06
1781	2.62068e-06
1782	2.61995e-06
1783	2.61815e-06
1784	2.61527e-06
1785	2.61133e-06
1786	2.60635e-06
1787	2.60033e-06
1788	2.59329e-06
1789	2.58524e-06
1790	2.57621e-06
1791	2.56621e-06
1792	2.55528e-06
1793	2.54342e-06
1794	2.53068e-06
1795	2.51707e-06
1796	2.50263e-06
1797	2.48738e-06
1798	2.47137e-06
1799	2.45461e-06
1800	2.43716e-06
1801	2.41903e-06
1802	2.40028e-06
1803	2.38093e-06
1804	2.36104e-06
1805	2.34063e-06
1806	2.31974e-06
1807	2.29843e-06
1808	2.27674e-06
1809	2.25469e-06
1810	2.23235e-06
1811	2.20975e-06
1812	2.18693e-06
1813	2.16394e-06
1814	2.14083e-06
1815	2.11764e-06
1816	2.09441e-06
1817	2.07119e-06
1818	2.04803e-06
1819	2.02495e-06
1820	2.00202e-06
1821	1.97926e-06
1822	1.95673e-06
1823	1.93447e-06
1824	1.91251e-06
1825	1.89089e-06
1826	1.86966e-06
1827	1.84886e-06
1828	1.82851e-06
1829	1.80866e-06
1830	1.78934e-06
1831	1.77059e-06
1832	1.75243e-06
1833	1.73491e-06
1834	1.71804e-06
1835	1.70185e-06
1836	1.68638e-06
1837	1.67165e-06
1838	1.65768e-06
1839	1.64449e-06
1840	1.63211e-06
1841	1.62055e-06
1842	1.60982e-06
1843	1.59996e-06
1844	1.59096e-06
1845	1.58284e-06
1846	1.57561e-06
1847	1.56927e-06
1848	1.56384e-06
1849	1.55932e-06
1850	1.5557e-06
1851	1.553e-06
1852	1.5512e-06
1853	1.55031e-06
1854	1.55033e-06
1855	1.55124e-06
1856	1.55303e-06
1857	1.5557e-06
1858	1.55924e-06
1859	1.56363e-06
1860	1.56885e-06
1861	1.5749e-06
1862	1.58175e-06
1863	1.58938e-06
1864	1.59777e-06
1865	1.6069e-06
1866	1.61675e-06
1867	1.62729e-06
1868	1.63849e-06
1869	1.65033e-06
1870	1.66278e-06
1871	1.67581e-06
1872	1.68938e-06
1873	1.70347e-06
1874	1.71804e-06
1875	1.73307e-06
1876	1.74851e-06
1877	1.76433e-06
1878	1.7805e-06
1879	1.79698e-06
1880	1.81374e-06
1881	1.83074e-06
1882	1.84793e-06
1883	1.8653e-06
1884	1.88279e-06
1885	1.90037e-06
1886	1.918e-06
1887	1.93565e-06
1888	1.95329e-06
1889	1.97086e-06
1890	1.98834e-06
1891	2.0057e-06
1892	2.02288e-06
1893	2.03987e-06
1894	2.05663e-06
1895	2.07311e-06
1896	2.0893e-06
1897	2.10515e-06
1898	2.12064e-06
1899	2.13573e-06
1900	2.15039e-06
1901	2.1646e-06
1902	2.17833e-06
1903	2.19156e-06
1904	2.20424e-06
1905	2.21637e-06
1906	2.22792e-06
1907	2.23886e-06
1908	2.24918e-06
1909	2.25886e-06
1910	2.26788e-06
1911	2.27622e-06
1912	2.28386e-06
1913	2.2908e-06
1914	2.29703e-06
1915	2.30252e-06
1916	2.30727e-06
1917	2.31128e-06
1918	2.31454e-06
1919	2.31704e-06
1920	2.31878e-06
1921	2.31976e-06
1922	2.31998e-06
1923	2.31944e-06
1924	2.31814e-06
1925	2.31609e-06
1926	2.3133e-06
1927	2.30976e-06
1928	2.3055e-06
1929	2.30051e-06
1930	2.29482e-06
1931	2.28843e-06
1932	2.28137e-06
1933	2.27363e-06
1934	2.26525e-06
1935	2.25624e-06
1936	2.24661e-06
1937	2.2364e-06
1938	2.22562e-06
1939	2.21429e-06
1940	2.20243e-06
1941	2.19008e-06
1942	2.17725e-06
1943	2.16398e-06
1944	2.15028e-06
1945	2.13619e-06
1946	2.12174e-06
1947	2.10695e-06
1948	2.09185e-06
1949	2.07647e-06
1950	2.06084e-06
1951	2.045e-06
1952	2.02897e-06
1953	2.01278e-06
1954	1.99647e-06
1955	1.98006e-06
1956	1.96359e-06
1957	1.94709e-06
1958	1.93059e-06
1959	1.91411e-06
1960	1.8977e-06
1961	1.88138e-06
1962	1.86517e-06
1963	1.84912e-06
1964	1.83325e-06
1965	1.81758e-06
1966	1.80215e-06
1967	1.78699e-06
1968	1.77211e-06
1969	1.75755e-06
1970	1.74334e-06
1971	1.72948e-06
1972	1.71602e-06
1973	1.70297e-06
1974	1.69036e-06
1975	1.6782e-06
1976	1.66652e-06
1977	1.65533e-06
1978	1.64466e-06
1979	1.63451e-06
1980	1.62491e-06
1981	1.61587e-06
1982	1.6074e-06
1983	1.59951e-06
1984	1.59222e-06
1985	1.58554e-06
1986	1.57947e-06
1987	1.57402e-06
1988	1.56919e-06
1989	1.565e-06
1990	1.56144e-06
1991	1.55852e-06
1992	1.55624e-06
1993	1.55459e-06
1994	1.55358e-06
1995	1.5532e-06
1996	1.55345e-06
1997	1.55432e-06
1998	1.5558e-06
1999	1.5579e-06
2000	1.56059e-06
2001	1.56388e-06
2002	1.56774e-06
2003	1.57217e-06
2004	1.57714e-06
2005	1.58266e-06
2006	1.5887e-06
2007	1.59525e-06
2008	1.60228e-06
2009	1.60978e-06
2010	1.61774e-06
2011	1.62613e-06
2012	1.63492e-06
2013	1.64411e-06
2014	1.65367e-06
2015	1.66357e-06
2016	1.67379e-06
2017	1.68431e-06
2018	1.6951e-06
2019	1.70615e-06
2020	1.71742e-06
2021	1.72888e-06
2022	1.74052e-06
2023	1.75231e-06
2024	1.76422e-06
2025	1.77623e-06
2026	1.78831e-06
2027	1.80043e-06
2028	1.81257e-06
2029	1.8247e-06
2030	1.83679e-06
2031	1.84883e-06
2032	1.86078e-06
2033	1.87262e-06
2034	1.88433e-06
2035	1.89588e-06
2036	1.90724e-06
2037	1.9184e-06
2038	1.92934e-06
2039	1.94002e-06
2040	1.95042e-06
2041	1.96054e-06
2042	1.97034e-06
2043	1.97981e-06
2044	1.98892e-06
2045	1.99767e-06
2046	2.00603e-06
2047	2.01398e-06
2048	2.02152e-06
2049	2.02862e-06
2050	2.03528e-06
2051	2.04148e-06
2052	2.0472e-06
2053	2.05245e-06
2054	2.05721e-06
2055	2.06146e-06
2056	2.06521e-06
2057	2.06844e-06
2058	2.07116e-06
2059	2.07335e-06
2060	2.07501e-06
2061	2.07615e-06
2062	2.07675e-06
2063	2.07682e-06
2064	2.07636e-06
2065	2.07538e-06
2066	2.07387e-06
2067	2.07184e-06
2068	2.06929e-06
2069	2.06623e-06
2070	2.06267e-06
2071	2.05861e-06
2072	2.05407e-06
2073	2.04904e-06
2074	2.04356e-06
2075	2.03761e-06
2076	2.03123e-06
2077	2.02442e-06
2078	2.01719e-06
2079	2.00956e-06
2080	2.00154e-06
2081	1.99316e-06
2082	1.98443e-06
2083	1.97536e-06
2084	1.96597e-06
2085	1.95629e-06
2086	1.94633e-06
2087	1.93611e-06
2088	1.92565e-06
2089	1.91498e-06
2090	1.9041e-06
2091	1.89305e-06
2092	1.88185e-06
2093	1.87051e-06
2094	1.85905e-06
2095	1.84751e-06
2096	1.8359e-06
2097	1.82424e-06
2098	1.81256e-06
2099	1.80088e-06
2100	1.78921e-06
2101	1.77758e-06
2102	1.76602e-06
2103	1.75454e-06
2104	1.74316e-06
2105	1.73191e-06
2106	1.7208e-06
2107	1.70985e-06
2108	1.69909e-06
2109	1.68853e-06
2110	1.67819e-06
2111	1.66809e-06
2112	1.65825e-06
2113	1.64868e-06
2114	1.63939e-06
2115	1.63042e-06
2116	1.62176e-06
2117	1.61343e-06
2118	1.60545e-06
2119	1.59783e-06
2120	1.59058e-06
2121	1.58371e-06
2122	1.57724e-06
2123	1.57116e-06
2124	1.5655e-06
2125	1.56025e-06
2126	1.55542e-06
2127	1.55103e-06
2128	1.54707e-06
2129	1.54355e-06
2130	1.54047e-06
2131	1.53784e-06
2132	1.53565e-06
2133	1.53391e-06
2134	1.53262e-06
2135	1.53177e-06
2136	1.53136e-06
2137	1.5314e-06
2138	1.53187e-06
2139	1.53277e-06
2140	1.5341e-06
2141	1.53585e-06
2142	1.53802e-06
2143	1.54059e-06
2144	1.54356e-06
2145	1.54691e-06
2146	1.55064e-06
2147	1.55474e-06
2148	1.55919e-06
2149	1.56399e-06
2150	1.56912e-06
2151	1.57456e-06
2152	1.58031e-06
2153	1.58635e-06
2154	1.59266e-06
2155	1.59923e-06
2156	1.60604e-06
2157	1.61308e-06
2158	1.62033e-06
2159	1.62778e-06
2160	1.6354e-06
2161	1.64318e-06
2162	1.6511e-06
2163	1.65914e-06
2164	1.66729e-06
2165	1.67552e-06
2166	1.68382e-06
2167	1.69218e-06
2168	1.70056e-06
2169	1.70896e-06
2170	1.71735e-06
2171	1.72572e-06
2172	1.73405e-06
2173	1.74232e-06
2174	1.75051e-06
2175	1.75861e-06
2176	1.7666e-06
2177	1.77446e-06
2178	1.78217e-06
2179	1.78973e-06
2180	1.7971e-06
2181	1.80429e-06
2182	1.81127e-06
2183	1.81802e-06
2184	1.82455e-06
2185	1.83082e-06
2186	1.83683e-06
2187	1.84257e-06
2188	1.84802e-06
2189	1.85318e-06
2190	1.85803e-06
2191	1.86256e-06
2192	1.86677e-06
2193	1.87065e-06
2194	1.87419e-06
2195	1.87737e-06
2196	1.88021e-06
2197	1.88268e-06
2198	1.8848e-06
2199	1.88654e-06
2200	1.88791e-06
2201	1.88891e-06
2202	1.88954e-06
2203	1.88979e-06
2204	1.88966e-06
2205	1.88916e-06
2206	1.88828e-06
2207	1.88703e-06
2208	1.88541e-06
2209	1.88343e-06
2210	1.88109e-06
2211	1.87839e-06
2212	1.87533e-06
2213	1.87194e-06
2214	1.8682e-06
2215	1.86414e-06
2216	1.85975e-06
2217	1.85505e-06
2218	1.85005e-06
2219	1.84475e-06
2220	1.83916e-06
2221	1.8333e-06
2222	1.82719e-06
2223	1.82082e-06
2224	1.81421e-06
2225	1.80738e-06
2226	1.80033e-06
2227	1.79309e-06
2228	1.78566e-06
2229	1.77806e-06
2230	1.7703e-06
2231	1.7624e-06
2232	1.75438e-06
2233	1.74624e-06
2234	1.738e-06
2235	1.72968e-06
2236	1.72129e-06
2237	1.71285e-06
2238	1.70438e-06
2239	1.69588e-06
2240	1.68738e-06
2241	1.67889e-06
2242	1.67042e-06
2243	1.66199e-06
2244	1.65362e-06
2245	1.64532e-06
2246	1.6371e-06
2247	1.62898e-06
2248	1.62097e-06
2249	1.61309e-06
2250	1.60535e-06
2251	1.59776e-06
2252	1.59034e-06
2253	1.58309e-06
2254	1.57604e-06
2255	1.56919e-06
2256	1.56255e-06
2257	1.55613e-06
2258	1.54995e-06
2259	1.54401e-06
2260	1.53832e-06
2261	1.53289e-06
2262	1.52773e-06
2263	1.52285e-06
2264	1.51825e-06
2265	1.51394e-06
2266	1.50992e-06
2267	1.5062e-06
2268	1.50278e-06
2269	1.49968e-06
2270	1.49688e-06
2271	1.4944e-06
2272	1.49223e-06
2273	1.49037e-06
2274	1.48884e-06
2275	1.48762e-06
2276	1.48671e-06
2277	1.48612e-06
2278	1.48585e-06
2279	1.48588e-06
2280	1.48622e-06
2281	1.48686e-06
2282	1.4878e-06
2283	1.48904e-06
2284	1.49056e-06
2285	1.49237e-06
2286	1.49445e-06
2287	1.49681e-06
2288	1.49942e-06
2289	1.50229e-06
2290	1.5054e-06
2291	1.50875e-06
2292	1.51233e-06
2293	1.51613e-06
2294	1.52013e-06
2295	1.52433e-06
2296	1.52871e-06
2297	1.53328e-06
2298	1.538e-06
2299	1.54288e-06
2300	1.5479e-06
2301	1.55305e-06
2302	1.55831e-06
2303	1.56368e-06
2304	1.56914e-06
2305	1.57468e-06
2306	1.58028e-06
2307	1.58594e-06
2308	1.59164e-06
2309	1.59737e-06
2310	1.60311e-06
2311	1.60886e-06
2312	1.61459e-06
2313	1.6203e-06
2314	1.62598e-06
2315	1.63161e-06
2316	1.63717e-06
2317	1.64267e-06
2318	1.64808e-06
2319	1.65339e-06
2320	1.6586e-06
2321	1.66369e-06
2322	1.66865e-06
2323	1.67347e-06
2324	1.67814e-06
2325	1.68265e-06
2326	1.68699e-06
2327	1.69115e-06
2328	1.69512e-06
2329	1.6989e-06
2330	1.70248e-06
2331	1.70584e-06
2332	1.70899e-06
2333	1.71191e-06
2334	1.7146e-06
2335	1.71706e-06
2336	1.71927e-06
2337	1.72124e-06
2338	1.72296e-06
2339	1.72442e-06
2340	1.72563e-06
2341	1.72658e-06
2342	1.72727e-06
2343	1.7277e-06
2344	1.72787e-06
2345	1.72777e-06
2346	1.72741e-06
2347	1.72678e-06
2348	1.7259e-06
2349	1.72476e-06
2350	1.72335e-06
2351	1.7217e-06
2352	1.71979e-06
2353	1.71764e-06
2354	1.71524e-06
2355	1.71261e-06
2356	1.70974e-06
2357	1.70664e-06
2358	1.70333e-06
2359	1.69979e-06
2360	1.69605e-06
2361	1.69211e-06
2362	1.68797e-06
2363	1.68365e-06
2364	1.67915e-06
2365	1.67448e-06
2366	1.66965e-06
2367	1.66467e-06
2368	1.65955e-06
2369	1.6543e-06
2370	1.64892e-06
2371	1.64343e-06
2372	1.63783e-06
2373	1.63215e-06
2374	1.62638e-06
2375	1.62054e-06
2376	1.61464e-06
2377	1.60869e-06
2378	1.6027e-06
2379	1.59668e-06
2380	1.59064e-06
2381	1.58459e-06
2382	1.57855e-06
2383	1.57252e-06
2384	1.56652e-06
2385	1.56055e-06
2386	1.55462e-06
2387	1.54875e-06
2388	1.54294e-06
2389	1.53721e-06
2390	1.53156e-06
2391	1.52601e-06
2392	1.52056e-06
2393	1.51522e-06
2394	1.51e-06
2395	1.50491e-06
2396	1.49995e-06
2397	1.49515e-06
2398	1.49049e-06
2399	1.48599e-06
2400	1.48166e-06
2401	1.4775e-06
2402	1.47352e-06
2403	1.46972e-06
2404	1.46612e-06
2405	1.46271e-06
2406	1.45949e-06
2407	1.45648e-06
2408	1.45368e-06
2409	1.45108e-06
2410	1.4487e-06
2411	1.44653e-06
2412	1.44458e-06
2413	1.44285e-06
2414	1.44134e-06
2415	1.44004e-06
2416	1.43897e-06
2417	1.43812e-06
2418	1.43748e-06
2419	1.43706e-06
2420	1.43686e-06
2421	1.43688e-06
2422	1.4371e-06
2423	1.43753e-06
2424	1.43817e-06
2425	1.43902e-06
2426	1.44005e-06
2427	1.44129e-06
2428	1.44271e-06
2429	1.44431e-06
2430	1.4461e-06
2431	1.44805e-06
2432	1.45017e-06
2433	1.45245e-06
2434	1.45489e-06
2435	1.45747e-06
2436	1.46019e-06
2437	1.46304e-06
2438	1.46601e-06
2439	1.46911e-06
2440	1.4723e-06
2441	1.4756e-06
2442	1.47899e-06
2443	1.48246e-06
2444	1.48601e-06
2445	1.48962e-06
2446	1.49329e-06
2447	1.49701e-06
2448	1.50076e-06
2449	1.50455e-06
2450	1.50835e-06
2451	1.51217e-06
2452	1.51599e-06
2453	1.5198e-06
2454	1.5236e-06
2455	1.52737e-06
2456	1.53112e-06
2457	1.53482e-06
2458	1.53847e-06
2459	1.54207e-06
2460	1.5456e-06
2461	1.54906e-06
2462	1.55243e-06
2463	1.55572e-06
2464	1.55891e-06
2465	1.56199e-06
2466	1.56497e-06
2467	1.56783e-06
2468	1.57057e-06
2469	1.57318e-06
2470	1.57565e-06
2471	1.57798e-06
2472	1.58017e-06
2473	1.58221e-06
2474	1.58409e-06
2475	1.58581e-06
2476	1.58737e-06
2477	1.58876e-06
2478	1.58998e-06
2479	1.59103e-06
2480	1.5919e-06
2481	1.5926e-06
2482	1.59311e-06
2483	1.59345e-06
2484	1.5936e-06
2485	1.59357e-06
2486	1.59335e-06
2487	1.59296e-06
2488	1.59238e-06
2489	1.59162e-06
2490	1.59067e-06
2491	1.58955e-06
2492	1.58825e-06
2493	1.58678e-06
2494	1.58513e-06
2495	1.58331e-06
2496	1.58132e-06
2497	1.57917e-06
2498	1.57686e-06
2499	1.5744e-06
2500	1.57178e-06
2501	1.56901e-06
2502	1.56611e-06
2503	1.56307e-06
2504	1.55989e-06
2505	1.55659e-06
2506	1.55317e-06
2507	1.54964e-06
2508	1.546e-06
2509	1.54226e-06
2510	1.53842e-06
2511	1.5345e-06
2512	1.5305e-06
2513	1.52642e-06
2514	1.52228e-06
2515	1.51808e-06
2516	1.51383e-06
2517	1.50953e-06
2518	1.5052e-06
2519	1.50083e-06
2520	1.49645e-06
2521	1.49205e-06
2522	1.48765e-06
2523	1.48325e-06
2524	1.47885e-06
2525	1.47447e-06
2526	1.47012e-06
2527	1.46579e-06
2528	1.4615e-06
2529	1.45726e-06
2530	1.45306e-06
2531	1.44893e-06
2532	1.44486e-06
2533	1.44086e-06
2534	1.43694e-06
2535	1.4331e-06
2536	1.42935e-06
2537	1.42569e-06
2538	1.42214e-06
2539	1.41869e-06
2540	1.41535e-06
2541	1.41213e-06
2542	1.40902e-06
2543	1.40604e-06
2544	1.40319e-06
2545	1.40047e-06
2546	1.39789e-06
2547	1.39544e-06
2548	1.39313e-06
2549	1.39097e-06
2550	1.38895e-06
2551	1.38708e-06
2552	1.38536e-06
2553	1.38379e-06
2554	1.38238e-06
2555	1.38111e-06
2556	1.38e-06
2557	1.37904e-06
2558	1.37824e-06
2559	1.37759e-06
2560	1.37709e-06
2561	1.37674e-06
2562	1.37654e-06
2563	1.37649e-06
2564	1.37658e-06
2565	1.37682e-06
2566	1.3772e-06
2567	1.37772e-06
2568	1.37838e-06
2569	1.37917e-06
2570	1.38008e-06
2571	1.38113e-06
2572	1.38229e-06
2573	1.38357e-06
2574	1.38497e-06
2575	1.38647e-06
2576	1.38808e-06
2577	1.38978e-06
2578	1.39158e-06
2579	1.39347e-06
2580	1.39544e-06
2581	1.39749e-06
2582	1.39961e-06
2583	1.40179e-06
2584	1.40403e-06
2585	1.40633e-06
2586	1.40868e-06
2587	1.41106e-06
2588	1.41349e-06
2589	1.41594e-06
2590	1.41841e-06
2591	1.4209e-06
2592	1.4234e-06
2593	1.4259e-06
2594	1.42841e-06
2595	1.4309e-06
2596	1.43338e-06
2597	1.43583e-06
2598	1.43826e-06
2599	1.44066e-06
2600	1.44302e-06
2601	1.44533e-06
2602	1.44759e-06
2603	1.4498e-06
2604	1.45195e-06
2605	1.45403e-06
2606	1.45604e-06
2607	1.45797e-06
2608	1.45982e-06
2609	1.46159e-06
2610	1.46327e-06
2611	1.46485e-06
2612	1.46634e-06
2613	1.46772e-06
2614	1.469e-06
2615	1.47018e-06
2616	1.47124e-06
2617	1.47219e-06
2618	1.47302e-06
2619	1.47374e-06
2620	1.47433e-06
2621	1.47481e-06
2622	1.47515e-06
2623	1.47538e-06
2624	1.47548e-06
2625	1.47545e-06
