#Time	 Transmitted Flux
1360	9.5904e-06
1361	9.53541e-06
1362	9.47744e-06
1363	9.41655e-06
1364	9.35285e-06
1365	9.28642e-06
1366	9.21737e-06
1367	9.14578e-06
1368	9.07177e-06
1369	8.99545e-06
1370	8.91693e-06
1371	8.83632e-06
1372	8.75374e-06
1373	8.66932e-06
1374	8.58317e-06
1375	8.49542e-06
1376	8.4062e-06
1377	8.31564e-06
1378	8.22387e-06
1379	8.13101e-06
1380	8.03722e-06
1381	7.94261e-06
1382	7.84731e-06
1383	7.75148e-06
1384	7.65523e-06
1385	7.5587e-06
1386	7.46203e-06
1387	7.36534e-06
1388	7.26877e-06
1389	7.17245e-06
1390	7.0765e-06
1391	6.98105e-06
1392	6.88623e-06
1393	6.79215e-06
1394	6.69893e-06
1395	6.6067e-06
1396	6.51557e-06
1397	6.42563e-06
1398	6.33702e-06
1399	6.24981e-06
1400	6.16413e-06
1401	6.08006e-06
1402	5.99769e-06
1403	5.91711e-06
1404	5.83842e-06
1405	5.76167e-06
1406	5.68696e-06
1407	5.61435e-06
1408	5.54391e-06
1409	5.47569e-06
1410	5.40976e-06
1411	5.34617e-06
1412	5.28495e-06
1413	5.22616e-06
1414	5.16983e-06
1415	5.11598e-06
1416	5.06466e-06
1417	5.01586e-06
1418	4.96962e-06
1419	4.92594e-06
1420	4.88483e-06
1421	4.84629e-06
1422	4.81031e-06
1423	4.77689e-06
1424	4.74601e-06
1425	4.71765e-06
1426	4.69179e-06
1427	4.66841e-06
1428	4.64746e-06
1429	4.62892e-06
1430	4.61274e-06
1431	4.59887e-06
1432	4.58728e-06
1433	4.5779e-06
1434	4.57067e-06
1435	4.56555e-06
1436	4.56247e-06
1437	4.56135e-06
1438	4.56214e-06
1439	4.56476e-06
1440	4.56912e-06
1441	4.57517e-06
1442	4.58281e-06
1443	4.59197e-06
1444	4.60257e-06
1445	4.6145e-06
1446	4.6277e-06
1447	4.64208e-06
1448	4.65753e-06
1449	4.67398e-06
1450	4.69134e-06
1451	4.7095e-06
1452	4.72839e-06
1453	4.74791e-06
1454	4.76797e-06
1455	4.78848e-06
1456	4.80935e-06
1457	4.83049e-06
1458	4.85181e-06
1459	4.87322e-06
1460	4.89464e-06
1461	4.91599e-06
1462	4.93718e-06
1463	4.95812e-06
1464	4.97875e-06
1465	4.99899e-06
1466	5.01875e-06
1467	5.03798e-06
1468	5.0566e-06
1469	5.07454e-06
1470	5.09174e-06
1471	5.10814e-06
1472	5.12368e-06
1473	5.13831e-06
1474	5.15198e-06
1475	5.16463e-06
1476	5.17624e-06
1477	5.18675e-06
1478	5.19613e-06
1479	5.20434e-06
1480	5.21137e-06
1481	5.21717e-06
1482	5.22174e-06
1483	5.22505e-06
1484	5.22708e-06
1485	5.22784e-06
1486	5.22731e-06
1487	5.22548e-06
1488	5.22238e-06
1489	5.21798e-06
1490	5.21232e-06
1491	5.2054e-06
1492	5.19723e-06
1493	5.18785e-06
1494	5.17727e-06
1495	5.16551e-06
1496	5.15262e-06
1497	5.13863e-06
1498	5.12357e-06
1499	5.10749e-06
1500	5.09042e-06
1501	5.07243e-06
1502	5.05355e-06
1503	5.03385e-06
1504	5.01337e-06
1505	4.99218e-06
1506	4.97033e-06
1507	4.94789e-06
1508	4.92492e-06
1509	4.90149e-06
1510	4.87767e-06
1511	4.85353e-06
1512	4.82913e-06
1513	4.80456e-06
1514	4.77988e-06
1515	4.75517e-06
1516	4.7305e-06
1517	4.70595e-06
1518	4.6816e-06
1519	4.65752e-06
1520	4.6338e-06
1521	4.61049e-06
1522	4.58769e-06
1523	4.56546e-06
1524	4.54389e-06
1525	4.52304e-06
1526	4.50298e-06
1527	4.4838e-06
1528	4.46556e-06
1529	4.44833e-06
1530	4.43217e-06
1531	4.41716e-06
1532	4.40336e-06
1533	4.39082e-06
1534	4.37961e-06
1535	4.36979e-06
1536	4.36141e-06
1537	4.35452e-06
1538	4.34918e-06
1539	4.34542e-06
1540	4.3433e-06
1541	4.34285e-06
1542	4.34412e-06
1543	4.34713e-06
1544	4.35192e-06
1545	4.35853e-06
1546	4.36696e-06
1547	4.37725e-06
1548	4.38941e-06
1549	4.40347e-06
1550	4.41942e-06
1551	4.43728e-06
1552	4.45705e-06
1553	4.47873e-06
1554	4.50232e-06
1555	4.52781e-06
1556	4.5552e-06
1557	4.58446e-06
1558	4.61559e-06
1559	4.64855e-06
1560	4.68334e-06
1561	4.71991e-06
1562	4.75823e-06
1563	4.79828e-06
1564	4.84002e-06
1565	4.8834e-06
1566	4.92839e-06
1567	4.97492e-06
1568	5.02296e-06
1569	5.07246e-06
1570	5.12335e-06
1571	5.17558e-06
1572	5.22909e-06
1573	5.28382e-06
1574	5.3397e-06
1575	5.39666e-06
1576	5.45464e-06
1577	5.51357e-06
1578	5.57337e-06
1579	5.63396e-06
1580	5.69528e-06
1581	5.75725e-06
1582	5.81978e-06
1583	5.88281e-06
1584	5.94624e-06
1585	6.01e-06
1586	6.07401e-06
1587	6.13819e-06
1588	6.20245e-06
1589	6.26672e-06
1590	6.3309e-06
1591	6.39493e-06
1592	6.45872e-06
1593	6.52218e-06
1594	6.58524e-06
1595	6.64782e-06
1596	6.70983e-06
1597	6.77122e-06
1598	6.83189e-06
1599	6.89177e-06
1600	6.95079e-06
1601	7.00888e-06
1602	7.06597e-06
1603	7.12199e-06
1604	7.17687e-06
1605	7.23056e-06
1606	7.28298e-06
1607	7.33409e-06
1608	7.38383e-06
1609	7.43213e-06
1610	7.47896e-06
1611	7.52426e-06
1612	7.56798e-06
1613	7.61009e-06
1614	7.65054e-06
1615	7.6893e-06
1616	7.72633e-06
1617	7.76161e-06
1618	7.7951e-06
1619	7.82678e-06
1620	7.85663e-06
1621	7.88463e-06
1622	7.91077e-06
1623	7.93504e-06
1624	7.95742e-06
1625	7.97792e-06
1626	7.99653e-06
1627	8.01325e-06
1628	8.02809e-06
1629	8.04106e-06
1630	8.05216e-06
1631	8.06142e-06
1632	8.06885e-06
1633	8.07446e-06
1634	8.07829e-06
1635	8.08035e-06
1636	8.08068e-06
1637	8.07931e-06
1638	8.07627e-06
1639	8.0716e-06
1640	8.06534e-06
1641	8.05753e-06
1642	8.04821e-06
1643	8.03743e-06
1644	8.02523e-06
1645	8.01167e-06
1646	7.9968e-06
1647	7.98066e-06
1648	7.96333e-06
1649	7.94484e-06
1650	7.92527e-06
1651	7.90466e-06
1652	7.88308e-06
1653	7.86059e-06
1654	7.83726e-06
1655	7.81314e-06
1656	7.7883e-06
1657	7.76279e-06
1658	7.7367e-06
1659	7.71007e-06
1660	7.68298e-06
1661	7.65549e-06
1662	7.62767e-06
1663	7.59957e-06
1664	7.57126e-06
1665	7.5428e-06
1666	7.51426e-06
1667	7.4857e-06
1668	7.45717e-06
1669	7.42875e-06
1670	7.40048e-06
1671	7.37242e-06
1672	7.34463e-06
1673	7.31716e-06
1674	7.29007e-06
1675	7.2634e-06
1676	7.23721e-06
1677	7.21154e-06
1678	7.18644e-06
1679	7.16195e-06
1680	7.13811e-06
1681	7.11496e-06
1682	7.09254e-06
1683	7.07088e-06
1684	7.05001e-06
1685	7.02997e-06
1686	7.01077e-06
1687	6.99246e-06
1688	6.97503e-06
1689	6.95853e-06
1690	6.94295e-06
1691	6.92832e-06
1692	6.91466e-06
1693	6.90195e-06
1694	6.89022e-06
1695	6.87947e-06
1696	6.8697e-06
1697	6.8609e-06
1698	6.85307e-06
1699	6.84621e-06
1700	6.84031e-06
1701	6.83534e-06
1702	6.83131e-06
1703	6.82819e-06
1704	6.82596e-06
1705	6.82461e-06
1706	6.8241e-06
1707	6.82441e-06
1708	6.82552e-06
1709	6.82739e-06
1710	6.82999e-06
1711	6.83329e-06
1712	6.83725e-06
1713	6.84183e-06
1714	6.847e-06
1715	6.85271e-06
1716	6.85892e-06
1717	6.86559e-06
1718	6.87267e-06
1719	6.88012e-06
1720	6.88788e-06
1721	6.89592e-06
1722	6.90417e-06
1723	6.9126e-06
1724	6.92114e-06
1725	6.92976e-06
1726	6.93839e-06
1727	6.94699e-06
1728	6.9555e-06
1729	6.96388e-06
1730	6.97206e-06
1731	6.98e-06
1732	6.98764e-06
1733	6.99493e-06
1734	7.00183e-06
1735	7.00827e-06
1736	7.01422e-06
1737	7.01961e-06
1738	7.0244e-06
1739	7.02855e-06
1740	7.03201e-06
1741	7.03472e-06
1742	7.03665e-06
1743	7.03775e-06
1744	7.03799e-06
1745	7.03731e-06
1746	7.03568e-06
1747	7.03306e-06
1748	7.02942e-06
1749	7.02471e-06
1750	7.01892e-06
1751	7.01201e-06
1752	7.00394e-06
1753	6.9947e-06
1754	6.98425e-06
1755	6.97258e-06
1756	6.95966e-06
1757	6.94548e-06
1758	6.93001e-06
1759	6.91325e-06
1760	6.89517e-06
1761	6.87578e-06
1762	6.85506e-06
1763	6.83301e-06
1764	6.80963e-06
1765	6.7849e-06
1766	6.75885e-06
1767	6.73145e-06
1768	6.70274e-06
1769	6.6727e-06
1770	6.64136e-06
1771	6.60872e-06
1772	6.5748e-06
1773	6.53961e-06
1774	6.50317e-06
1775	6.46551e-06
1776	6.42665e-06
1777	6.3866e-06
1778	6.3454e-06
1779	6.30308e-06
1780	6.25966e-06
1781	6.21517e-06
1782	6.16966e-06
1783	6.12314e-06
1784	6.07567e-06
1785	6.02727e-06
1786	5.97799e-06
1787	5.92786e-06
1788	5.87693e-06
1789	5.82524e-06
1790	5.77283e-06
1791	5.71975e-06
1792	5.66603e-06
1793	5.61174e-06
1794	5.55691e-06
1795	5.50159e-06
1796	5.44583e-06
1797	5.38967e-06
1798	5.33317e-06
1799	5.27637e-06
1800	5.21932e-06
1801	5.16207e-06
1802	5.10468e-06
1803	5.04718e-06
1804	4.98962e-06
1805	4.93206e-06
1806	4.87455e-06
1807	4.81712e-06
1808	4.75983e-06
1809	4.70272e-06
1810	4.64584e-06
1811	4.58923e-06
1812	4.53294e-06
1813	4.47701e-06
1814	4.42149e-06
1815	4.36641e-06
1816	4.31181e-06
1817	4.25773e-06
1818	4.20422e-06
1819	4.15131e-06
1820	4.09902e-06
1821	4.04741e-06
1822	3.99649e-06
1823	3.9463e-06
1824	3.89688e-06
1825	3.84824e-06
1826	3.80041e-06
1827	3.75342e-06
1828	3.7073e-06
1829	3.66206e-06
1830	3.61772e-06
1831	3.5743e-06
1832	3.53182e-06
1833	3.49029e-06
1834	3.44973e-06
1835	3.41014e-06
1836	3.37154e-06
1837	3.33393e-06
1838	3.29732e-06
1839	3.26171e-06
1840	3.22711e-06
1841	3.19351e-06
1842	3.16092e-06
1843	3.12934e-06
1844	3.09875e-06
1845	3.06916e-06
1846	3.04055e-06
1847	3.01292e-06
1848	2.98626e-06
1849	2.96056e-06
1850	2.93579e-06
1851	2.91196e-06
1852	2.88904e-06
1853	2.86701e-06
1854	2.84586e-06
1855	2.82557e-06
1856	2.80612e-06
1857	2.78749e-06
1858	2.76965e-06
1859	2.75258e-06
1860	2.73626e-06
1861	2.72066e-06
1862	2.70576e-06
1863	2.69153e-06
1864	2.67794e-06
1865	2.66497e-06
1866	2.65259e-06
1867	2.64077e-06
1868	2.62948e-06
1869	2.6187e-06
1870	2.6084e-06
1871	2.59854e-06
1872	2.5891e-06
1873	2.58005e-06
1874	2.57136e-06
1875	2.563e-06
1876	2.55494e-06
1877	2.54717e-06
1878	2.53964e-06
1879	2.53233e-06
1880	2.52521e-06
1881	2.51827e-06
1882	2.51147e-06
1883	2.50478e-06
1884	2.49819e-06
1885	2.49167e-06
1886	2.4852e-06
1887	2.47876e-06
1888	2.47232e-06
1889	2.46586e-06
1890	2.45937e-06
1891	2.45283e-06
1892	2.44623e-06
1893	2.43954e-06
1894	2.43275e-06
1895	2.42584e-06
1896	2.41882e-06
1897	2.41166e-06
1898	2.40435e-06
1899	2.39689e-06
1900	2.38926e-06
1901	2.38147e-06
1902	2.3735e-06
1903	2.36536e-06
1904	2.35704e-06
1905	2.34854e-06
1906	2.33985e-06
1907	2.33099e-06
1908	2.32195e-06
1909	2.31274e-06
1910	2.30336e-06
1911	2.29382e-06
1912	2.28412e-06
1913	2.27428e-06
1914	2.2643e-06
1915	2.25419e-06
1916	2.24398e-06
1917	2.23366e-06
1918	2.22325e-06
1919	2.21278e-06
1920	2.20225e-06
1921	2.19168e-06
1922	2.18109e-06
1923	2.17049e-06
1924	2.15992e-06
1925	2.14938e-06
1926	2.1389e-06
1927	2.1285e-06
1928	2.1182e-06
1929	2.10803e-06
1930	2.098e-06
1931	2.08814e-06
1932	2.07848e-06
1933	2.06904e-06
1934	2.05984e-06
1935	2.05091e-06
1936	2.04227e-06
1937	2.03395e-06
1938	2.02597e-06
1939	2.01836e-06
1940	2.01114e-06
1941	2.00434e-06
1942	1.99798e-06
1943	1.99209e-06
1944	1.98669e-06
1945	1.9818e-06
1946	1.97744e-06
1947	1.97365e-06
1948	1.97044e-06
1949	1.96783e-06
1950	1.96584e-06
1951	1.9645e-06
1952	1.96382e-06
1953	1.96383e-06
1954	1.96454e-06
1955	1.96597e-06
1956	1.96813e-06
1957	1.97104e-06
1958	1.97471e-06
1959	1.97917e-06
1960	1.98442e-06
1961	1.99046e-06
1962	1.99732e-06
1963	2.00501e-06
1964	2.01352e-06
1965	2.02287e-06
1966	2.03307e-06
1967	2.04411e-06
1968	2.05601e-06
1969	2.06876e-06
1970	2.08237e-06
1971	2.09683e-06
1972	2.11215e-06
1973	2.12832e-06
1974	2.14534e-06
1975	2.1632e-06
1976	2.1819e-06
1977	2.20143e-06
1978	2.22178e-06
1979	2.24295e-06
1980	2.26492e-06
1981	2.28768e-06
1982	2.31122e-06
1983	2.33553e-06
1984	2.36058e-06
1985	2.38637e-06
1986	2.41287e-06
1987	2.44007e-06
1988	2.46795e-06
1989	2.49649e-06
1990	2.52567e-06
1991	2.55546e-06
1992	2.58585e-06
1993	2.61682e-06
1994	2.64833e-06
1995	2.68036e-06
1996	2.71289e-06
1997	2.7459e-06
1998	2.77935e-06
1999	2.81322e-06
2000	2.84748e-06
2001	2.88211e-06
2002	2.91708e-06
2003	2.95235e-06
2004	2.98791e-06
2005	3.02371e-06
2006	3.05974e-06
2007	3.09596e-06
2008	3.13235e-06
2009	3.16887e-06
2010	3.20549e-06
2011	3.2422e-06
2012	3.27895e-06
2013	3.31572e-06
2014	3.35248e-06
2015	3.38921e-06
2016	3.42587e-06
2017	3.46244e-06
2018	3.49889e-06
2019	3.53519e-06
2020	3.57132e-06
2021	3.60725e-06
2022	3.64296e-06
2023	3.67843e-06
2024	3.71362e-06
2025	3.74852e-06
2026	3.7831e-06
2027	3.81735e-06
2028	3.85124e-06
2029	3.88475e-06
2030	3.91787e-06
2031	3.95057e-06
2032	3.98285e-06
2033	4.01467e-06
2034	4.04603e-06
2035	4.07692e-06
2036	4.10731e-06
2037	4.13721e-06
2038	4.16659e-06
2039	4.19544e-06
2040	4.22377e-06
2041	4.25155e-06
2042	4.27878e-06
2043	4.30546e-06
2044	4.33159e-06
2045	4.35715e-06
2046	4.38214e-06
2047	4.40656e-06
2048	4.43042e-06
2049	4.4537e-06
2050	4.47642e-06
2051	4.49858e-06
2052	4.52016e-06
2053	4.54119e-06
2054	4.56167e-06
2055	4.58159e-06
2056	4.60097e-06
2057	4.61982e-06
2058	4.63814e-06
2059	4.65594e-06
2060	4.67323e-06
2061	4.69002e-06
2062	4.70632e-06
2063	4.72215e-06
2064	4.73751e-06
2065	4.75242e-06
2066	4.76689e-06
2067	4.78094e-06
2068	4.79458e-06
2069	4.80782e-06
2070	4.82068e-06
2071	4.83317e-06
2072	4.84532e-06
2073	4.85713e-06
2074	4.86863e-06
2075	4.87983e-06
2076	4.89074e-06
2077	4.90138e-06
2078	4.91178e-06
2079	4.92194e-06
2080	4.93188e-06
2081	4.94163e-06
2082	4.95119e-06
2083	4.96058e-06
2084	4.96983e-06
2085	4.97894e-06
2086	4.98793e-06
2087	4.99682e-06
2088	5.00563e-06
2089	5.01436e-06
2090	5.02303e-06
2091	5.03166e-06
2092	5.04027e-06
2093	5.04885e-06
2094	5.05743e-06
2095	5.06602e-06
2096	5.07463e-06
2097	5.08328e-06
2098	5.09196e-06
2099	5.10069e-06
2100	5.10948e-06
2101	5.11835e-06
2102	5.12728e-06
2103	5.1363e-06
2104	5.14541e-06
2105	5.15461e-06
2106	5.16391e-06
2107	5.17331e-06
2108	5.18282e-06
2109	5.19243e-06
2110	5.20215e-06
2111	5.21198e-06
2112	5.22192e-06
2113	5.23196e-06
2114	5.24211e-06
2115	5.25236e-06
2116	5.26271e-06
2117	5.27315e-06
2118	5.28368e-06
2119	5.29429e-06
2120	5.30498e-06
2121	5.31574e-06
2122	5.32655e-06
2123	5.33742e-06
2124	5.34833e-06
2125	5.35928e-06
2126	5.37024e-06
2127	5.38121e-06
2128	5.39218e-06
2129	5.40313e-06
2130	5.41405e-06
2131	5.42493e-06
2132	5.43575e-06
2133	5.4465e-06
2134	5.45716e-06
2135	5.46772e-06
2136	5.47816e-06
2137	5.48846e-06
2138	5.49862e-06
2139	5.5086e-06
2140	5.5184e-06
2141	5.52799e-06
2142	5.53737e-06
2143	5.5465e-06
2144	5.55538e-06
2145	5.56399e-06
2146	5.5723e-06
2147	5.5803e-06
2148	5.58798e-06
2149	5.59531e-06
2150	5.60228e-06
2151	5.60887e-06
2152	5.61506e-06
2153	5.62084e-06
2154	5.62618e-06
2155	5.63108e-06
2156	5.63551e-06
2157	5.63946e-06
2158	5.64292e-06
2159	5.64586e-06
2160	5.64828e-06
2161	5.65015e-06
2162	5.65148e-06
2163	5.65223e-06
2164	5.65241e-06
2165	5.65199e-06
2166	5.65097e-06
2167	5.64933e-06
2168	5.64706e-06
2169	5.64416e-06
2170	5.64062e-06
2171	5.63642e-06
2172	5.63156e-06
2173	5.62603e-06
2174	5.61983e-06
2175	5.61295e-06
2176	5.60538e-06
2177	5.59713e-06
2178	5.58818e-06
2179	5.57854e-06
2180	5.5682e-06
2181	5.55717e-06
2182	5.54543e-06
2183	5.53301e-06
2184	5.51988e-06
2185	5.50607e-06
2186	5.49157e-06
2187	5.47638e-06
2188	5.46051e-06
2189	5.44397e-06
2190	5.42675e-06
2191	5.40888e-06
2192	5.39035e-06
2193	5.37118e-06
2194	5.35137e-06
2195	5.33094e-06
2196	5.30988e-06
2197	5.28823e-06
2198	5.26598e-06
2199	5.24315e-06
2200	5.21976e-06
2201	5.19581e-06
2202	5.17132e-06
2203	5.1463e-06
2204	5.12078e-06
2205	5.09476e-06
2206	5.06826e-06
2207	5.0413e-06
2208	5.0139e-06
2209	4.98607e-06
2210	4.95782e-06
2211	4.92919e-06
2212	4.90018e-06
2213	4.87081e-06
2214	4.84111e-06
2215	4.81108e-06
2216	4.78076e-06
2217	4.75016e-06
2218	4.71929e-06
2219	4.68818e-06
2220	4.65684e-06
2221	4.6253e-06
2222	4.59357e-06
2223	4.56168e-06
2224	4.52964e-06
2225	4.49747e-06
2226	4.46518e-06
2227	4.43281e-06
2228	4.40037e-06
2229	4.36786e-06
2230	4.33532e-06
2231	4.30277e-06
2232	4.27021e-06
2233	4.23766e-06
2234	4.20515e-06
2235	4.17268e-06
2236	4.14028e-06
2237	4.10796e-06
2238	4.07573e-06
2239	4.04361e-06
2240	4.01162e-06
2241	3.97977e-06
2242	3.94806e-06
2243	3.91652e-06
2244	3.88516e-06
2245	3.85399e-06
2246	3.82301e-06
2247	3.79225e-06
2248	3.76171e-06
2249	3.7314e-06
2250	3.70133e-06
2251	3.6715e-06
2252	3.64193e-06
2253	3.61263e-06
2254	3.58359e-06
2255	3.55484e-06
2256	3.52636e-06
2257	3.49817e-06
2258	3.47027e-06
2259	3.44267e-06
2260	3.41536e-06
2261	3.38836e-06
2262	3.36165e-06
2263	3.33526e-06
2264	3.30917e-06
2265	3.28338e-06
2266	3.2579e-06
2267	3.23273e-06
2268	3.20786e-06
2269	3.18329e-06
2270	3.15903e-06
2271	3.13506e-06
2272	3.11139e-06
2273	3.08801e-06
2274	3.06493e-06
2275	3.04212e-06
2276	3.0196e-06
2277	2.99735e-06
2278	2.97538e-06
2279	2.95367e-06
2280	2.93222e-06
2281	2.91102e-06
2282	2.89008e-06
2283	2.86937e-06
2284	2.8489e-06
2285	2.82867e-06
2286	2.80865e-06
2287	2.78885e-06
2288	2.76926e-06
2289	2.74987e-06
2290	2.73067e-06
2291	2.71167e-06
2292	2.69284e-06
2293	2.67419e-06
2294	2.65571e-06
2295	2.63738e-06
2296	2.61921e-06
2297	2.60118e-06
2298	2.5833e-06
2299	2.56555e-06
2300	2.54792e-06
2301	2.53042e-06
2302	2.51303e-06
2303	2.49575e-06
2304	2.47858e-06
2305	2.4615e-06
2306	2.44452e-06
2307	2.42763e-06
2308	2.41082e-06
2309	2.39409e-06
2310	2.37744e-06
2311	2.36086e-06
2312	2.34435e-06
2313	2.3279e-06
2314	2.31152e-06
2315	2.29521e-06
2316	2.27895e-06
2317	2.26275e-06
2318	2.24661e-06
2319	2.23053e-06
2320	2.21451e-06
2321	2.19854e-06
2322	2.18263e-06
2323	2.16678e-06
2324	2.15098e-06
2325	2.13525e-06
2326	2.11959e-06
2327	2.10399e-06
2328	2.08845e-06
2329	2.07299e-06
2330	2.05761e-06
2331	2.0423e-06
2332	2.02708e-06
2333	2.01195e-06
2334	1.99691e-06
2335	1.98197e-06
2336	1.96713e-06
2337	1.95241e-06
2338	1.9378e-06
2339	1.92331e-06
2340	1.90896e-06
2341	1.89474e-06
2342	1.88066e-06
2343	1.86674e-06
2344	1.85298e-06
2345	1.83939e-06
2346	1.82597e-06
2347	1.81274e-06
2348	1.7997e-06
2349	1.78686e-06
2350	1.77423e-06
2351	1.76182e-06
2352	1.74964e-06
2353	1.7377e-06
2354	1.726e-06
2355	1.71455e-06
2356	1.70337e-06
2357	1.69247e-06
2358	1.68184e-06
2359	1.67151e-06
2360	1.66147e-06
2361	1.65174e-06
2362	1.64233e-06
2363	1.63325e-06
2364	1.6245e-06
2365	1.61608e-06
2366	1.60802e-06
2367	1.60032e-06
2368	1.59298e-06
2369	1.58601e-06
2370	1.57942e-06
2371	1.57322e-06
2372	1.5674e-06
2373	1.56199e-06
2374	1.55698e-06
2375	1.55238e-06
2376	1.54819e-06
2377	1.54443e-06
2378	1.54109e-06
2379	1.53817e-06
2380	1.53569e-06
2381	1.53365e-06
2382	1.53204e-06
2383	1.53087e-06
2384	1.53015e-06
2385	1.52987e-06
2386	1.53004e-06
2387	1.53066e-06
2388	1.53172e-06
2389	1.53324e-06
2390	1.5352e-06
2391	1.53761e-06
2392	1.54046e-06
2393	1.54376e-06
2394	1.5475e-06
2395	1.55169e-06
2396	1.55631e-06
2397	1.56136e-06
2398	1.56685e-06
2399	1.57276e-06
2400	1.5791e-06
2401	1.58585e-06
2402	1.59302e-06
2403	1.60059e-06
2404	1.60857e-06
2405	1.61694e-06
2406	1.6257e-06
2407	1.63484e-06
2408	1.64435e-06
2409	1.65424e-06
2410	1.66448e-06
2411	1.67507e-06
2412	1.686e-06
2413	1.69727e-06
2414	1.70886e-06
2415	1.72077e-06
2416	1.73298e-06
2417	1.74549e-06
2418	1.75829e-06
2419	1.77137e-06
2420	1.78471e-06
2421	1.79831e-06
2422	1.81215e-06
2423	1.82623e-06
2424	1.84054e-06
2425	1.85506e-06
2426	1.86979e-06
2427	1.8847e-06
2428	1.8998e-06
2429	1.91508e-06
2430	1.93051e-06
2431	1.94609e-06
2432	1.96182e-06
2433	1.97767e-06
2434	1.99364e-06
2435	2.00971e-06
2436	2.02589e-06
2437	2.04215e-06
2438	2.05849e-06
2439	2.0749e-06
2440	2.09136e-06
2441	2.10787e-06
2442	2.12442e-06
2443	2.141e-06
2444	2.1576e-06
2445	2.1742e-06
2446	2.19082e-06
2447	2.20742e-06
2448	2.22401e-06
2449	2.24059e-06
2450	2.25713e-06
2451	2.27363e-06
2452	2.29009e-06
2453	2.30651e-06
2454	2.32286e-06
2455	2.33916e-06
2456	2.35539e-06
2457	2.37154e-06
2458	2.38762e-06
2459	2.40361e-06
2460	2.41952e-06
2461	2.43533e-06
2462	2.45105e-06
2463	2.46667e-06
2464	2.48219e-06
2465	2.4976e-06
2466	2.51291e-06
2467	2.52811e-06
2468	2.5432e-06
2469	2.55817e-06
2470	2.57303e-06
2471	2.58777e-06
2472	2.6024e-06
2473	2.61692e-06
2474	2.63131e-06
2475	2.64559e-06
2476	2.65976e-06
2477	2.67381e-06
2478	2.68774e-06
2479	2.70156e-06
2480	2.71527e-06
2481	2.72887e-06
2482	2.74236e-06
2483	2.75574e-06
2484	2.76902e-06
2485	2.78219e-06
2486	2.79527e-06
2487	2.80824e-06
2488	2.82112e-06
2489	2.83391e-06
2490	2.84661e-06
2491	2.85923e-06
2492	2.87176e-06
2493	2.88421e-06
2494	2.89658e-06
2495	2.90888e-06
2496	2.92111e-06
2497	2.93327e-06
2498	2.94537e-06
2499	2.95741e-06
2500	2.96939e-06
2501	2.98132e-06
2502	2.9932e-06
2503	3.00503e-06
2504	3.01682e-06
2505	3.02856e-06
2506	3.04027e-06
2507	3.05195e-06
2508	3.06359e-06
2509	3.0752e-06
2510	3.08679e-06
2511	3.09835e-06
2512	3.10989e-06
2513	3.12141e-06
2514	3.13292e-06
2515	3.1444e-06
2516	3.15587e-06
2517	3.16733e-06
2518	3.17877e-06
2519	3.1902e-06
2520	3.20163e-06
2521	3.21304e-06
2522	3.22444e-06
2523	3.23582e-06
2524	3.2472e-06
2525	3.25857e-06
2526	3.26992e-06
2527	3.28126e-06
2528	3.29259e-06
2529	3.3039e-06
2530	3.31519e-06
2531	3.32646e-06
2532	3.33771e-06
2533	3.34893e-06
2534	3.36012e-06
2535	3.37129e-06
2536	3.38242e-06
2537	3.39351e-06
2538	3.40456e-06
2539	3.41557e-06
2540	3.42652e-06
2541	3.43742e-06
2542	3.44826e-06
2543	3.45904e-06
2544	3.46975e-06
2545	3.48039e-06
2546	3.49095e-06
2547	3.50142e-06
2548	3.5118e-06
2549	3.52209e-06
2550	3.53227e-06
2551	3.54235e-06
2552	3.55231e-06
2553	3.56215e-06
2554	3.57186e-06
2555	3.58144e-06
2556	3.59087e-06
2557	3.60016e-06
2558	3.6093e-06
2559	3.61827e-06
2560	3.62708e-06
2561	3.63572e-06
2562	3.64417e-06
2563	3.65243e-06
2564	3.6605e-06
2565	3.66836e-06
2566	3.67602e-06
2567	3.68346e-06
2568	3.69068e-06
2569	3.69767e-06
2570	3.70443e-06
2571	3.71094e-06
2572	3.7172e-06
2573	3.72321e-06
2574	3.72895e-06
2575	3.73443e-06
2576	3.73964e-06
2577	3.74456e-06
2578	3.7492e-06
2579	3.75355e-06
2580	3.75761e-06
2581	3.76136e-06
2582	3.76481e-06
2583	3.76795e-06
2584	3.77077e-06
2585	3.77327e-06
2586	3.77545e-06
2587	3.7773e-06
2588	3.77882e-06
2589	3.78001e-06
2590	3.78086e-06
2591	3.78137e-06
2592	3.78153e-06
2593	3.78135e-06
2594	3.78083e-06
2595	3.77995e-06
2596	3.77873e-06
2597	3.77715e-06
2598	3.77522e-06
2599	3.77294e-06
2600	3.77031e-06
2601	3.76732e-06
2602	3.76398e-06
2603	3.76028e-06
2604	3.75624e-06
2605	3.75185e-06
2606	3.7471e-06
2607	3.74201e-06
2608	3.73658e-06
2609	3.7308e-06
2610	3.72468e-06
2611	3.71823e-06
2612	3.71144e-06
2613	3.70432e-06
2614	3.69687e-06
2615	3.6891e-06
2616	3.68101e-06
2617	3.67261e-06
2618	3.66389e-06
2619	3.65487e-06
2620	3.64555e-06
2621	3.63593e-06
2622	3.62602e-06
2623	3.61583e-06
2624	3.60535e-06
2625	3.59461e-06
2626	3.58359e-06
2627	3.57231e-06
2628	3.56078e-06
2629	3.549e-06
2630	3.53697e-06
2631	3.52471e-06
